x,y,z,type
-136.0704920270139,237.56454223112948,0.0,other
287.99247798896903,-128.75893978866307,0.0,other
37.00431047471487,-563.5927344220446,0.0,other
381.5507017011709,500.8684064378615,0.0,other
-167.2756955370597,-253.70717326192184,0.0,other
-63.56086235870306,217.44247581840943,0.0,other
246.34148071823847,-448.0115819558689,0.0,other
279.35784645199453,-428.9549683127511,0.0,other
-96.14891590857624,-95.68399336899317,0.0,other
-136.44062312817638,-433.29488020873475,0.0,other
561.5388092266131,227.67992294275166,0.0,other
613.9911631039001,-61.55812783536728,0.0,other
324.2204298905991,-72.16325505721957,0.0,other
-112.6797694081623,-436.8356926681053,0.0,other
-78.65341994807322,252.03795666651462,0.0,other
-343.84957201809084,-496.59817171101594,0.0,other
445.7650099042723,138.31420323584004,0.0,other
-631.040763865802,-28.106405053703156,0.0,other
504.0069719713965,101.12837660829567,0.0,other
465.34279640580456,1.547859088242986,0.0,other
-115.25099122215202,74.19300038477125,0.0,other
-9.411532759679428,52.2933236213594,0.0,other
643.3805682254697,-263.61654344968366,0.0,other
214.76324037637994,-336.5925727177067,0.0,other
-11.958736869142603,134.34375624756186,0.0,other
538.2830137976694,-258.77042025892064,0.0,other
-497.9195762726937,-218.2654874892509,0.0,other
416.7253359021668,358.92224983059305,0.0,other
-376.46041907378583,-171.93609032177224,0.0,other
-418.7458691972004,94.65711704101793,0.0,other
299.90315976296466,101.43011750513816,0.0,other
-183.036349255644,151.44321603764146,0.0,other
293.42362543355915,-559.7480004425404,0.0,other
157.4793278615278,-678.3317830006829,0.0,other
-304.2325389691516,605.6048380718918,0.0,other
665.9662213518337,210.325096283774,0.0,other
-70.91758908137983,378.30229314170765,0.0,other
150.04536609567765,671.4554283694682,0.0,other
-272.01172629709396,335.616988289799,0.0,other
187.29370455187185,647.4450251875115,0.0,other
-33.27651827646152,247.39568798273194,0.0,other
93.63634996802797,-504.37494748378015,0.0,other
-451.6740796056508,-267.1912253389325,0.0,other
-499.6232744303311,-303.3228820587708,0.0,other
-272.9445352702485,626.2145017174928,0.0,other
-442.96119870744275,297.9660817261056,0.0,other
73.36029803599975,-24.985899516329646,0.0,other
-201.5223626837591,273.15187389435863,0.0,other
14.906019814805873,-143.6032945247144,0.0,other
25.717958426771336,436.2121597318667,0.0,other
219.34202875891953,-130.61601893352827,0.0,other
-421.24876877168737,-189.3249551639495,0.0,other
-316.8893789237454,339.3805816186026,0.0,other
-403.8004764624008,536.9515995951072,0.0,other
310.117696727151,55.11514538058698,0.0,other
-212.87294693067466,394.063982292629,0.0,other
-360.6187465997748,-169.09895588425988,0.0,other
495.2478001450533,-385.0065447039383,0.0,other
-117.53283756997105,500.8810466972835,0.0,other
-564.7080414757876,207.08199698590738,0.0,other
-65.80074149109635,-494.32124994330627,0.0,other
485.2416688778698,-476.47477342556766,0.0,other
-250.9442269252729,-582.4036664590968,0.0,other
504.6574414832086,106.56916382322747,0.0,other
-111.80636720504877,343.10037044796104,0.0,other
450.51399097920864,445.3987386189516,0.0,other
-97.6825088386391,479.09976942434884,0.0,other
-69.12403900803584,117.42794130588187,0.0,other
519.2325688182433,458.4806281905125,0.0,other
-562.23215836628,-110.08490590415347,0.0,other
-247.8198031756922,-240.31774068032183,0.0,other
157.65738780679885,-677.3702917005377,0.0,other
-346.60473036616463,544.0964472314671,0.0,other
-218.16488705062233,-252.5935035062226,0.0,other
226.51527019667523,-366.5945865485827,0.0,other
493.473016967895,-191.5727013861249,0.0,other
-151.69131990279107,445.67886427220225,0.0,other
11.098951636297215,76.819196068606,0.0,other
85.01519787967493,337.99305405611443,0.0,other
-627.527851384929,122.27327508091827,0.0,other
-173.65641319208373,311.4062364103341,0.0,other
36.55811815461248,-602.2788150553482,0.0,other
256.82183681276035,-450.9649492008924,0.0,other
32.63617562003059,-579.8397379107186,0.0,other
-559.111197882411,-163.5855734705041,0.0,other
-577.6374394532303,-300.4843889750052,0.0,other
-126.1668917202172,-407.06857329156435,0.0,other
592.0943760114473,-22.23136755952562,0.0,other
96.64379516148735,511.9189403932429,0.0,other
-61.75690340074524,-442.79785510180295,0.0,other
369.0216598920457,128.1415172544664,0.0,other
-127.31135128343571,73.68913308652921,0.0,other
598.9303549861461,85.72201644204878,0.0,other
552.4388253668884,214.1720750679523,0.0,other
187.4950540610671,-440.477578527633,0.0,other
-163.55360481954656,-19.78637801321573,0.0,other
510.3447043125962,36.72057653948372,0.0,other
650.8029064498783,-178.2847545747993,0.0,other
243.3033282698812,-642.9307787280991,0.0,other
48.75428146043534,302.1664977435078,0.0,other
-623.4966849059971,-131.15645233688292,0.0,other
300.5676128957252,-495.1734364091653,0.0,other
53.63099848112947,287.00412756189354,0.0,other
-9.011521288843184,-243.35816470631963,0.0,other
-248.13557917241363,-183.27970363857287,0.0,other
-525.1572759804601,-434.04261370196764,0.0,other
673.952302428108,60.15650846212025,0.0,other
-25.51964840191041,205.51149107189485,0.0,other
-151.14833732053737,-621.3657226056887,0.0,other
153.54045751778045,-452.43075743277194,0.0,other
-63.657644935636334,-646.8029427072357,0.0,other
-391.91806653008683,-291.107052855697,0.0,other
-458.62478554199026,370.2700858539625,0.0,other
-211.2579935881288,321.7367755955113,0.0,other
-232.51671508349307,571.6438431362216,0.0,other
688.8388148273903,-111.20898632674725,0.0,other
-248.3329848338678,260.85488649875725,0.0,other
294.7650476716293,-571.6838922825975,0.0,other
357.55942423413524,-163.67916079320597,0.0,other
627.4080667636429,262.8665757104377,0.0,other
433.6179355230325,-66.41815471263801,0.0,other
525.7871454800571,200.37000375239555,0.0,other
-320.4587252933637,-74.49150303938967,0.0,other
52.32108781348197,-678.3987210392776,0.0,other
125.2698645576412,350.0432234248741,0.0,other
131.85146134829006,181.50316131275298,0.0,other
-613.9764458958925,216.99709674482835,0.0,other
-171.1811647500203,-243.59550924785228,0.0,other
