x,y,z,type
67.83954490924752,-194.65478611061877,0.0,other
45.66435211854513,-230.3234224751654,0.0,other
277.4807916859454,-383.7390186812411,0.0,other
-114.4756953728604,-147.40143372172307,0.0,other
-452.47668480449454,15.345735285809809,0.0,other
144.63411654275924,-290.12334496063187,0.0,other
-412.9500142497994,-222.26774018777638,0.0,other
-56.54395390322982,-193.31960403523922,0.0,other
-305.76726496136877,222.4663423585838,0.0,other
-115.82734948886424,-247.95998573775336,0.0,other
153.03021537881253,324.014570049486,0.0,other
-135.90877409847045,361.03329530079145,0.0,other
-136.0235338229184,-206.9539225727669,0.0,other
-83.83254918944814,-83.81138944451043,0.0,other
-359.89124571382746,-139.3096183338457,0.0,other
312.9387844597103,-7.9300243105587045,0.0,other
271.4447856110829,-372.02188291289906,0.0,other
9.925954557062168,457.75747973464075,0.0,other
100.8819639732656,-325.6851560908438,0.0,other
-9.53927365607741,360.2537111740814,0.0,other
-47.88841918798323,349.9598325447497,0.0,other
-368.992670047673,259.84564175668464,0.0,other
-431.77884424059516,-210.48442063305947,0.0,other
-55.22160970138243,-87.8111719160513,0.0,other
29.892738206557855,310.995139151464,0.0,other
61.159896871263726,383.7437589725255,0.0,other
-180.43317417343243,-215.8367701748149,0.0,other
-54.14620451683604,-15.913137113588567,0.0,other
206.91071113295175,-302.9848853130352,0.0,other
28.499310417881738,-438.8608979364354,0.0,other
-61.34261531291735,239.4833521689007,0.0,other
-193.48603523346904,58.339879517978964,0.0,other
-105.69635825872004,138.2725554739666,0.0,other
-387.02713452630036,89.03905013575165,0.0,other
-326.27027283877413,376.8497475013395,0.0,other
-234.96211595873208,27.701161450425165,0.0,other
-290.20708756925677,337.2516089764501,0.0,other
408.8828918096065,-250.81953287127718,0.0,other
464.2115344125432,-149.38552703321238,0.0,other
262.1749447782395,304.0609848221006,0.0,other
191.54912597989585,-450.98292105231013,0.0,other
322.9512047238351,338.5671213216206,0.0,other
-457.5175996618255,-106.39838735809063,0.0,other
98.03466375443554,-1.921651115611488,0.0,other
234.15307294823927,65.93430039207927,0.0,other
-187.01433577790795,-416.6858527644363,0.0,other
423.5018133796442,-1.941359693098454,0.0,other
-111.47653777302975,-110.52026795091199,0.0,other
-262.1112548487862,-318.2412953393437,0.0,other
90.39588242498522,16.141354862297526,0.0,other
133.1434416232869,-135.10342736906483,0.0,other
-70.43874906618396,-391.5268664804698,0.0,other
-376.63897549497295,-38.03879432283525,0.0,other
-125.16734659987284,-442.10827992527896,0.0,other
-117.69651914720636,-168.04400977725643,0.0,other
162.67591187618157,107.19676168535803,0.0,other
71.1558820797794,-144.83683001820975,0.0,other
394.54845852647276,-224.51152485431496,0.0,other
-17.312744390578555,222.70096843232722,0.0,other
-31.100605066959943,-375.7140909305943,0.0,other
151.8991914338139,-442.6893393224361,0.0,other
-350.4665863160838,-114.16063525012078,0.0,other
90.0347285750418,-389.55159380197927,0.0,other
11.546564208236315,92.93571498362323,0.0,other
-264.75767282030927,391.4028318791919,0.0,other
-21.537406869264302,223.36674090458988,0.0,other
-432.2910244403118,-143.90131472068077,0.0,other
-157.06434965471692,214.39778432954034,0.0,other
350.6555984148561,-322.3203984460248,0.0,other
191.2786157225765,124.54343033528853,0.0,other
164.6166335499962,-292.00266919665484,0.0,other
-331.7056327161511,-315.8253325578076,0.0,other
-29.46505583097539,431.25440337439034,0.0,other
0.8609544502877174,284.1170106943703,0.0,other
13.40633685805493,-464.96294868381585,0.0,other
377.5155063753201,-114.63371388605647,0.0,other
-316.27841797657726,-52.9228413524079,0.0,other
-173.47277176742867,57.83684943438059,0.0,other
-369.527317822482,-150.87129925915596,0.0,other
-187.35501362865685,443.5322906056102,0.0,other
-129.418030462201,-5.196453448161003,0.0,other
-220.54529024127413,397.8264117175575,0.0,other
58.06337325763617,-243.46904759273153,0.0,other
-184.32459066999527,-243.22181020711668,0.0,other
-317.1777297294954,-231.8005287447209,0.0,other
34.286459091319784,-7.694477813672497,0.0,other
51.3708240888781,23.63236859999716,0.0,other
195.94143034889424,-442.64434581453725,0.0,other
343.79463884331807,-25.498300222685,0.0,other
40.60403826992191,491.96737436904436,0.0,other
254.7978766798474,-396.9059521644949,0.0,other
-160.8423337972305,-358.783482661378,0.0,other
177.59046034437966,201.80872469304924,0.0,other
421.1025371699943,-159.71583564069775,0.0,other
17.959447740508566,-34.699923595081074,0.0,other
136.0122377360492,22.547465517394546,0.0,other
182.83974445247557,390.53779362040837,0.0,other
272.36569919877616,-232.28269257322123,0.0,other
284.61981895046875,-214.10212277760255,0.0,other
88.75770757916784,300.2159935153981,0.0,other
51.77355116245183,-428.44012616987123,0.0,other
-214.7031941582461,-155.32320885509105,0.0,other
429.1632007345482,-165.8235693844131,0.0,other
155.9390756248412,143.94768281602163,0.0,other
447.84446903697165,143.7473540479064,0.0,other
310.53710181904614,-123.05706638702591,0.0,other
100.83598401056847,-364.127462928809,0.0,other
-397.38152717027555,-76.43283135531702,0.0,other
-148.471367739629,-129.67703238450287,0.0,other
433.2072020752961,-45.63150067139714,0.0,other
429.7033310763899,-141.62368123021176,0.0,other
-353.95424385617423,350.26554323965,0.0,other
40.74990890274527,-284.46071237856836,0.0,other
-406.74138338005224,-274.4708366765618,0.0,other
-74.20649838494651,455.55896126590534,0.0,other
-6.641679679535896,-188.6788717960168,0.0,other
163.00879049514083,191.8912551175863,0.0,other
-309.68316407453284,64.59223316378623,0.0,other
-107.03158316155731,-203.4927597497603,0.0,other
-143.6211744176749,269.2308013793125,0.0,other
-347.9295930512473,-163.94785877339964,0.0,other
-364.0526128374342,-309.8974271026264,0.0,other
-189.9570400908668,234.34548998109747,0.0,other
77.77459640922731,454.0709919158805,0.0,other
475.3386695898819,-77.91221246162209,0.0,other
279.4979790276009,113.9300625230323,0.0,other
42.9442635294838,-248.0337232885325,0.0,other
-367.16564432862924,301.9554600465339,0.0,other
208.5521057042188,290.3669631129286,0.0,other
28.698179116146576,424.74711556081957,0.0,other
-281.4133587753156,86.64324547362418,0.0,other
330.05951622363364,104.20326669186527,0.0,other
-394.1782662097265,-268.53085870273054,0.0,other
-36.92338738082844,-125.60110135299803,0.0,other
-165.26417587581858,-427.31357041738596,0.0,other
96.47065404478306,-457.7669763672325,0.0,other
-262.18239290479147,-179.17177982099886,0.0,other
364.5143170166353,21.192340618012988,0.0,other
-161.42246731358117,212.31533810255445,0.0,other
413.2761605628109,-118.26424623956672,0.0,other
30.087725991209645,166.24555617027065,0.0,other
385.1880610718184,-246.7668053054145,0.0,other
19.566909160053893,397.5540532158382,0.0,other
-225.91861340736915,-0.09387080528474534,0.0,other
-211.2646349597729,-351.7998383105272,0.0,other
-178.12583144034267,-421.5675693217527,0.0,other
321.2723632174511,96.78962508168236,0.0,other
61.70310162113977,-49.408712420897395,0.0,other
-108.28719322621554,469.17325388597425,0.0,other
54.7110610060628,-404.50660845252537,0.0,other
8.367114934389644,338.1503365648176,0.0,other
-12.012486484632582,-409.16736209699314,0.0,other
-15.424831219979499,57.50157385148394,0.0,other
296.1951164405428,-290.2668018598758,0.0,other
-279.2277107105298,-250.5074930097176,0.0,other
129.77202150460622,386.1344033114577,0.0,other
-435.17015606598494,234.23156983366377,0.0,other
-95.25868947711623,-364.1080074466726,0.0,other
341.1314599649268,23.71354416965302,0.0,other
-85.05938958855154,117.19784675178639,0.0,other
28.999883790870385,65.66037422307276,0.0,other
379.11540732098535,-67.22541141203843,0.0,other
-26.984374265406753,-198.62655147739505,0.0,other
-0.52989387491734,-234.89445843468934,0.0,other
56.082654468107165,357.2628161838507,0.0,other
-371.9968452704786,-101.85560446901088,0.0,other
-114.29625941446622,390.6594275737862,0.0,other
316.9941254012692,297.42158345828636,0.0,other
220.3692272168181,130.14574543000023,0.0,other
-423.6253138973493,-182.0687784614056,0.0,other
51.85555721756781,-105.61904840839738,0.0,other
430.58160320628093,-156.1767116640318,0.0,other
-395.25345757183703,-241.16328956660738,0.0,other
-412.66277384602756,-113.7429073624249,0.0,other
130.14582595354102,-91.12618415860415,0.0,other
-97.92726157093048,-203.47542482252527,0.0,other
175.9907402611969,278.17767520749453,0.0,other
-289.53054009136616,-76.6703584375498,0.0,other
395.2973405754908,-295.1344206386245,0.0,other
-133.25060370668288,244.5211014575092,0.0,other
-140.48274811501605,182.85808110878898,0.0,other
-102.08388851698501,-128.73753162937845,0.0,other
-290.31429866604776,111.6531523188018,0.0,other
-214.5148800991403,-325.7737336199683,0.0,other
-162.90643625616136,138.1223256793888,0.0,other
-270.92459604274995,338.9271549589689,0.0,other
-87.2163935953187,-305.30954658116514,0.0,other
-84.39377102647649,62.29747729633192,0.0,other
144.78482769951606,363.14019049996006,0.0,other
237.61938676028225,356.50709462228673,0.0,other
-161.91380662681664,-5.544347838894895,0.0,other
-426.571082794976,-34.413105946330646,0.0,other
174.9672076658802,41.547232000506284,0.0,other
309.7270834377035,31.16584687508447,0.0,other
44.36541931715575,-68.85674911915207,0.0,other
13.071184103078307,304.15733573777874,0.0,other
386.25512143629544,-234.65967333522798,0.0,other
-1.7622686491277686,-362.22565146663976,0.0,other
-147.77559735910273,-263.4152706120366,0.0,other
-492.725903546915,0.2586189678239027,0.0,other
284.4861554507967,120.15776740750984,0.0,other
315.65166646132803,60.11011437753281,0.0,other
-402.30711297153994,274.7482641725943,0.0,other
-430.2157140202393,22.257314682038594,0.0,other
-276.22037914403865,189.63988907998592,0.0,other
201.45203618833258,381.3042448135599,0.0,other
7.56116488499447,-168.85013018135032,0.0,other
-213.45138214435661,-250.16543492003504,0.0,other
-167.31692204565496,104.0350534674013,0.0,other
324.44109615827466,-62.53800610991268,0.0,other
331.25259261959377,154.98455988472725,0.0,other
-90.75339498405685,385.04770118475597,0.0,other
257.5748208954505,-30.16362219327043,0.0,other
391.41901706601084,87.79615493599603,0.0,other
-441.3297175535355,32.709029677810115,0.0,other
-233.94622660005953,128.06766924694034,0.0,other
-184.55833524257315,-337.76464785683794,0.0,other
135.35343060760286,-475.13075948562414,0.0,other
283.39654172234674,-309.0688077797159,0.0,other
405.3266927217224,123.787856018701,0.0,other
-278.24781597152503,165.15685653139883,0.0,other
-289.3448792862694,244.31516600996295,0.0,other
43.64099756339518,428.31835672149225,0.0,other
79.2371924675339,-92.32143271718759,0.0,other
43.30777434381052,-327.3213008241261,0.0,other
260.2891856231746,333.4362044791567,0.0,other
-141.49805264893757,-368.9868375064263,0.0,other
487.0324449278042,-49.734596172205116,0.0,other
-340.5517571456364,115.70332994959097,0.0,other
-178.8512740364882,-6.227678906056107,0.0,other
-307.076858196301,-326.12928356819845,0.0,other
-245.32999604301477,236.21227118862205,0.0,other
80.36310266163575,180.91895616777146,0.0,other
-434.223445255406,-234.6073370061697,0.0,other
-357.0478071353225,136.4131971648243,0.0,other
-116.41243165745149,-319.78864312190956,0.0,other
-228.64013450592932,-405.7791811993497,0.0,other
