x,y,z,type
174.1588571364473,-186.6544310732663,0.0,other
119.66661244493623,480.7295476649636,0.0,other
-371.6311606495537,-108.90614062911807,0.0,other
-49.5022974224189,437.57564895711573,0.0,other
-417.1153127717004,-213.58530776851052,0.0,other
-325.82838389754164,231.1456989903221,0.0,other
-133.8007864061217,341.2147542341839,0.0,other
57.45098445188,437.77846528365023,0.0,other
111.78095441211133,-431.5401147282962,0.0,other
467.0529098932002,20.186092928740425,0.0,other
416.28377656660894,193.58593140738387,0.0,other
337.5359266974722,49.16401653815712,0.0,other
41.62205305968375,-269.27089566395085,0.0,other
246.227361534914,-126.64843006459124,0.0,other
383.22124056256496,-68.58493572176357,0.0,other
-375.96962811143663,-267.33443398596813,0.0,other
89.1252895154847,-443.9046754858295,0.0,other
353.3402331559392,137.89695179652756,0.0,other
-363.5001541884012,-325.2167805214462,0.0,other
102.4394649352109,364.3155368434555,0.0,other
-108.22887662077939,407.6323374680875,0.0,other
-78.39915078083575,-68.35067045735882,0.0,other
-85.41146616743708,-483.9916660283827,0.0,other
-99.64688741671002,462.72736470434336,0.0,other
-184.95706450514984,206.31790434623912,0.0,other
424.70936694388024,80.63175416036087,0.0,other
86.97485417513752,-58.60440372433541,0.0,other
-277.0165821773798,393.5173490466496,0.0,other
322.80125864837555,-148.95709822032612,0.0,other
-385.10590285277897,-154.42648868173703,0.0,other
249.86370951095182,-129.8704061932791,0.0,other
54.45905775027898,66.48990190075574,0.0,other
33.00699865305855,-90.12085246544311,0.0,other
-21.12462343606491,-162.52040478890734,0.0,other
-82.25542718968622,229.17468830846786,0.0,other
-211.03164806082947,397.8880537167591,0.0,other
1.1641852852577166,348.9442890257862,0.0,other
-319.0127237136199,167.8745601616516,0.0,other
411.9096167506854,-159.77590088007096,0.0,other
-245.69197766921422,273.83043983057206,0.0,other
-74.56736380987023,331.62958890778367,0.0,other
425.49222935245325,27.147589535509347,0.0,other
132.23222792090527,115.2887633140658,0.0,other
-222.1920444297467,258.3956102215463,0.0,other
252.80703066959393,414.7225127354831,0.0,other
482.4349517166431,-8.146597803071073,0.0,other
-384.62474535013814,-266.60001921849334,0.0,other
-11.201146905481714,436.938645784466,0.0,other
-419.0494531031121,-224.4531213046496,0.0,other
-147.57350053060776,4.413309524049433,0.0,other
279.9030230228049,232.68174682824048,0.0,other
-387.3545999926691,-166.22116741625425,0.0,other
-381.2592234422115,186.15129416503743,0.0,other
-54.02480272606279,-222.992294173341,0.0,other
281.15304459993035,-267.86349887749907,0.0,other
-298.54945013963237,-5.387021138415939,0.0,other
175.75849290533634,-345.94648778835324,0.0,other
-66.33924845669416,383.91899235858466,0.0,other
59.13191819565981,438.6268571622293,0.0,other
419.6655070681479,-263.19657053622274,0.0,other
43.39952488327113,406.8264399148116,0.0,other
-403.52103763666156,225.88564913582746,0.0,other
301.51681652400293,97.16185889628342,0.0,other
-144.38477311248369,-173.91540166220108,0.0,other
232.21639588773135,-36.2623440193814,0.0,other
100.02794129138739,159.19982380471123,0.0,other
-89.86666108119809,423.08407878561974,0.0,other
-97.90901488030885,313.36304029467885,0.0,other
171.86008634410447,-389.65852985084064,0.0,other
-320.0334721599386,-352.9464747441312,0.0,other
-179.58314204764616,-185.401626646667,0.0,other
260.66936680634046,117.01186145063585,0.0,other
-316.0372379091903,-284.7382111639874,0.0,other
-343.93237061361447,-131.7194380729434,0.0,other
-28.04055886372954,-390.5751150431571,0.0,other
-206.8198042498832,158.33013873418003,0.0,other
188.5220961684849,-142.70985734913896,0.0,other
249.10278402857853,-22.56730357270156,0.0,other
-405.8793272962643,277.6309974124861,0.0,other
-300.14843262930765,365.8425676152525,0.0,other
487.31211280744816,-22.862455852659902,0.0,other
-409.0639189670058,67.8871571812118,0.0,other
134.3790371731227,-63.83963075063959,0.0,other
55.54474306528095,161.68007648095048,0.0,other
107.0150789589576,283.1538302713579,0.0,other
167.2186498938506,416.7301176402645,0.0,other
361.344323502414,-163.12057171388318,0.0,other
114.0576457043643,183.7194400577534,0.0,other
178.18395896175457,-88.10301910852854,0.0,other
-413.00273641938435,43.9792594514236,0.0,other
120.52400679504657,-199.46074807973662,0.0,other
174.58327297394314,315.7148189973239,0.0,other
-428.19896189334514,-239.4011190112033,0.0,other
-83.22557745509444,361.0677718950156,0.0,other
203.96607229457777,-372.2958462224388,0.0,other
324.91839959623275,355.74357498419056,0.0,other
174.0893116938474,-74.95891300291541,0.0,other
-225.42838728825544,-84.72685787618468,0.0,other
-138.33097441365624,-451.74086606196147,0.0,other
-96.15112404381047,-66.78059213515817,0.0,other
-455.3424365078588,-19.815707221055565,0.0,other
123.39870538493408,143.58779429619554,0.0,other
349.39669720186083,102.85458861859239,0.0,other
-261.97318262288843,-26.84218059920871,0.0,other
-383.9736665304226,-229.93899938952939,0.0,other
-15.280688682181363,257.96248329601235,0.0,other
-142.31154057033663,57.08824858061032,0.0,other
321.62479568805577,-5.341418017812206,0.0,other
375.1678364294059,121.92553879831772,0.0,other
216.66100169304787,373.8417995728286,0.0,other
462.13580813416644,-13.685164566947199,0.0,other
-372.6279708474278,-175.26186808987512,0.0,other
378.18774541825496,-182.24893215321123,0.0,other
-29.74863146688918,489.38607374653014,0.0,other
262.8684486653116,185.52200779086644,0.0,other
102.45095002515812,-42.4998487166155,0.0,other
-290.46926068423375,-140.04856441800177,0.0,other
142.8567227696275,281.3302138910188,0.0,other
181.9365942697519,454.38181181487346,0.0,other
319.30931949254256,-197.08367276170716,0.0,other
-130.91718759806605,358.399268005401,0.0,other
416.42324785166875,-53.64096248029905,0.0,other
-131.98860865887193,-111.64489855506568,0.0,other
-274.6627113989038,-143.52837672092824,0.0,other
144.73200251394087,-200.08861232113023,0.0,other
-226.854996267673,237.43650033579942,0.0,other
176.4901714821735,-351.7632917066562,0.0,other
-145.63288545164355,-85.13940297031358,0.0,other
-37.61471452761595,83.77721306260428,0.0,other
53.94765090413672,99.20699208582387,0.0,other
351.40364644378394,42.09883810743898,0.0,other
463.71231682250556,131.19258698988682,0.0,other
484.9000184271318,9.480601122728329,0.0,other
-328.51597937217275,-270.9304988753006,0.0,other
251.4616194802853,372.6964863129782,0.0,other
-349.66057414970413,171.10405219197858,0.0,other
432.9017928846295,-125.84844027683727,0.0,other
239.7776338680053,-74.75995848464225,0.0,other
179.28600698101448,167.00922559755287,0.0,other
-371.18507312678577,39.085744861973865,0.0,other
-215.24550177079877,283.15674467543977,0.0,other
271.7559105987183,-259.1077260939548,0.0,other
209.5981972477157,446.558473992663,0.0,other
-315.9684475500609,-335.06349796168996,0.0,other
-88.24525063017077,-402.5993702223763,0.0,other
265.8395603884333,190.8784931278737,0.0,other
-400.4571487939647,145.28808813484198,0.0,other
-41.32977880080463,-257.9699487944383,0.0,other
-426.6142849605316,-128.62596234702534,0.0,other
-329.63510884131716,199.98675182010422,0.0,other
337.7164762309029,123.9356505373529,0.0,other
-117.96496573259465,-319.1956277734012,0.0,other
-20.99446353869694,-199.68598453570365,0.0,other
-75.93175572826227,-139.23589256936793,0.0,other
63.632780332624655,-269.4059724134897,0.0,other
-217.135876461304,224.56648932318083,0.0,other
416.39947173456034,-220.9067991990796,0.0,other
-404.35285499384133,-229.10397603401762,0.0,other
-291.49828567422844,-324.3524896324706,0.0,other
-44.65300148837114,-458.4284147612838,0.0,other
395.6401990202332,68.31940427364428,0.0,other
213.54402598720526,275.3176477404035,0.0,other
-309.4573004421787,-94.08752547188952,0.0,other
251.0684841019788,20.67634019428627,0.0,other
316.98294308136155,-56.73417421998233,0.0,other
-343.4645198854658,250.2665090153194,0.0,other
-0.7208443816833513,58.30866330601392,0.0,other
68.42518386695967,167.09917988719945,0.0,other
-140.99973304173238,149.6109906632073,0.0,other
-367.9367827280925,-290.0395813584219,0.0,other
-46.089439554073664,289.02791891231414,0.0,other
446.6424122636595,-56.111221037523045,0.0,other
